simulation_day,patients_treated,total_pfs_available,biomarker_group,group_patients_treated,group_pfs_count,mean_pfs,pfs_sd,lower_boundary,upper_boundary,best_elapsed_pfs,best_ongoing_pfs
1277,1000,956,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1277,1000,956,Medium,475,464,260.82543103448273,92.6789071311678,75.46761677214712,446.1832452968183,535.0,405.0
1277,1000,956,High,236,203,343.01477832512313,116.66353744267634,109.68770343977044,576.3418532104758,714.0,606.0
1278,1000,956,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1278,1000,956,Medium,475,464,260.82543103448273,92.6789071311678,75.46761677214712,446.1832452968183,535.0,406.0
1278,1000,956,High,236,203,343.01477832512313,116.66353744267634,109.68770343977044,576.3418532104758,714.0,607.0
1279,1000,956,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1279,1000,956,Medium,475,464,260.82543103448273,92.6789071311678,75.46761677214712,446.1832452968183,535.0,407.0
1279,1000,956,High,236,203,343.01477832512313,116.66353744267634,109.68770343977044,576.3418532104758,714.0,608.0
1280,1000,956,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1280,1000,956,Medium,475,464,260.82543103448273,92.6789071311678,75.46761677214712,446.1832452968183,535.0,408.0
1280,1000,956,High,236,203,343.01477832512313,116.66353744267634,109.68770343977044,576.3418532104758,714.0,609.0
1281,1000,956,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1281,1000,956,Medium,475,464,260.82543103448273,92.6789071311678,75.46761677214712,446.1832452968183,535.0,409.0
1281,1000,956,High,236,203,343.01477832512313,116.66353744267634,109.68770343977044,576.3418532104758,714.0,610.0
1282,1000,956,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1282,1000,956,Medium,475,464,260.82543103448273,92.6789071311678,75.46761677214712,446.1832452968183,535.0,410.0
1282,1000,956,High,236,203,343.01477832512313,116.66353744267634,109.68770343977044,576.3418532104758,714.0,611.0
1283,1000,958,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1283,1000,958,Medium,475,465,261.0236559139785,92.67761070182264,75.66843451033319,446.37887731762373,535.0,411.0
1283,1000,958,High,236,204,344.3333333333333,117.88980688823145,108.55371955687042,580.1129471097962,714.0,552.0
1284,1000,960,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1284,1000,960,Medium,475,466,261.22103004291847,92.67589766708004,75.8692347087584,446.5728253770785,535.0,412.0
1284,1000,960,High,236,205,344.45853658536583,117.61416851341863,109.23019955852857,579.686873612203,714.0,553.0
1285,1000,960,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1285,1000,960,Medium,475,466,261.22103004291847,92.67589766708004,75.8692347087584,446.5728253770785,535.0,413.0
1285,1000,960,High,236,205,344.45853658536583,117.61416851341863,109.23019955852857,579.686873612203,714.0,554.0
1286,1000,961,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1286,1000,961,Medium,475,467,261.39400428265526,92.65184154024283,76.0903212021696,446.6976873631409,535.0,414.0
1286,1000,961,High,236,205,344.45853658536583,117.61416851341863,109.23019955852857,579.686873612203,714.0,555.0
1287,1000,961,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1287,1000,961,Medium,475,467,261.39400428265526,92.65184154024283,76.0903212021696,446.6976873631409,535.0,415.0
1287,1000,961,High,236,205,344.45853658536583,117.61416851341863,109.23019955852857,579.686873612203,714.0,556.0
1288,1000,961,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1288,1000,961,Medium,475,467,261.39400428265526,92.65184154024283,76.0903212021696,446.6976873631409,535.0,416.0
1288,1000,961,High,236,205,344.45853658536583,117.61416851341863,109.23019955852857,579.686873612203,714.0,557.0
1289,1000,961,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1289,1000,961,Medium,475,467,261.39400428265526,92.65184154024283,76.0903212021696,446.6976873631409,535.0,417.0
1289,1000,961,High,236,205,344.45853658536583,117.61416851341863,109.23019955852857,579.686873612203,714.0,558.0
1290,1000,963,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1290,1000,963,Medium,475,467,261.39400428265526,92.65184154024283,76.0903212021696,446.6976873631409,535.0,418.0
1290,1000,963,High,236,207,344.4685990338164,117.05607207314284,110.35645488753073,578.5807431801021,714.0,559.0
1291,1000,963,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1291,1000,963,Medium,475,467,261.39400428265526,92.65184154024283,76.0903212021696,446.6976873631409,535.0,419.0
1291,1000,963,High,236,207,344.4685990338164,117.05607207314284,110.35645488753073,578.5807431801021,714.0,560.0
1292,1000,963,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1292,1000,963,Medium,475,467,261.39400428265526,92.65184154024283,76.0903212021696,446.6976873631409,535.0,420.0
1292,1000,963,High,236,207,344.4685990338164,117.05607207314284,110.35645488753073,578.5807431801021,714.0,561.0
1293,1000,963,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1293,1000,963,Medium,475,467,261.39400428265526,92.65184154024283,76.0903212021696,446.6976873631409,535.0,421.0
1293,1000,963,High,236,207,344.4685990338164,117.05607207314284,110.35645488753073,578.5807431801021,714.0,562.0
1294,1000,964,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1294,1000,964,Medium,475,468,261.5747863247863,92.63518257268912,76.30442117940808,446.8451514701645,535.0,422.0
1294,1000,964,High,236,207,344.4685990338164,117.05607207314284,110.35645488753073,578.5807431801021,714.0,563.0
1295,1000,964,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1295,1000,964,Medium,475,468,261.5747863247863,92.63518257268912,76.30442117940808,446.8451514701645,535.0,423.0
1295,1000,964,High,236,207,344.4685990338164,117.05607207314284,110.35645488753073,578.5807431801021,714.0,564.0
1296,1000,964,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1296,1000,964,Medium,475,468,261.5747863247863,92.63518257268912,76.30442117940808,446.8451514701645,535.0,424.0
1296,1000,964,High,236,207,344.4685990338164,117.05607207314284,110.35645488753073,578.5807431801021,714.0,565.0
1297,1000,964,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1297,1000,964,Medium,475,468,261.5747863247863,92.63518257268912,76.30442117940808,446.8451514701645,535.0,425.0
1297,1000,964,High,236,207,344.4685990338164,117.05607207314284,110.35645488753073,578.5807431801021,714.0,566.0
1298,1000,965,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1298,1000,965,Medium,475,468,261.5747863247863,92.63518257268912,76.30442117940808,446.8451514701645,535.0,426.0
1298,1000,965,High,236,208,344.2644230769231,116.81010761165004,110.64420785362302,577.8846383002232,714.0,567.0
1299,1000,966,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1299,1000,966,Medium,475,468,261.5747863247863,92.63518257268912,76.30442117940808,446.8451514701645,535.0,427.0
1299,1000,966,High,236,209,344.47846889952154,116.57005472754538,111.33835944443078,577.6185783546123,714.0,568.0
1300,1000,966,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1300,1000,966,Medium,475,468,261.5747863247863,92.63518257268912,76.30442117940808,446.8451514701645,535.0,428.0
1300,1000,966,High,236,209,344.47846889952154,116.57005472754538,111.33835944443078,577.6185783546123,714.0,569.0
1301,1000,967,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1301,1000,967,Medium,475,469,261.7185501066098,92.58852138310884,76.54150734039214,446.8955928728275,535.0,429.0
1301,1000,967,High,236,209,344.47846889952154,116.57005472754538,111.33835944443078,577.6185783546123,714.0,570.0
1302,1000,967,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1302,1000,967,Medium,475,469,261.7185501066098,92.58852138310884,76.54150734039214,446.8955928728275,535.0,430.0
1302,1000,967,High,236,209,344.47846889952154,116.57005472754538,111.33835944443078,577.6185783546123,714.0,571.0
1303,1000,968,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1303,1000,968,Medium,475,469,261.7185501066098,92.58852138310884,76.54150734039214,446.8955928728275,535.0,431.0
1303,1000,968,High,236,210,344.85714285714283,116.4202442623031,112.01665433253663,577.697631381749,714.0,572.0
1304,1000,968,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1304,1000,968,Medium,475,469,261.7185501066098,92.58852138310884,76.54150734039214,446.8955928728275,535.0,432.0
1304,1000,968,High,236,210,344.85714285714283,116.4202442623031,112.01665433253663,577.697631381749,714.0,573.0
1305,1000,968,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1305,1000,968,Medium,475,469,261.7185501066098,92.58852138310884,76.54150734039214,446.8955928728275,535.0,433.0
1305,1000,968,High,236,210,344.85714285714283,116.4202442623031,112.01665433253663,577.697631381749,714.0,574.0
1306,1000,969,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1306,1000,969,Medium,475,470,261.8595744680851,92.54027800435573,76.77901845937365,446.9401304767965,535.0,434.0
1306,1000,969,High,236,210,344.85714285714283,116.4202442623031,112.01665433253663,577.697631381749,714.0,575.0
1307,1000,969,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1307,1000,969,Medium,475,470,261.8595744680851,92.54027800435573,76.77901845937365,446.9401304767965,535.0,435.0
1307,1000,969,High,236,210,344.85714285714283,116.4202442623031,112.01665433253663,577.697631381749,714.0,576.0
1308,1000,969,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1308,1000,969,Medium,475,470,261.8595744680851,92.54027800435573,76.77901845937365,446.9401304767965,535.0,436.0
1308,1000,969,High,236,210,344.85714285714283,116.4202442623031,112.01665433253663,577.697631381749,714.0,577.0
1309,1000,969,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1309,1000,969,Medium,475,470,261.8595744680851,92.54027800435573,76.77901845937365,446.9401304767965,535.0,437.0
1309,1000,969,High,236,210,344.85714285714283,116.4202442623031,112.01665433253663,577.697631381749,714.0,578.0
1310,1000,969,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1310,1000,969,Medium,475,470,261.8595744680851,92.54027800435573,76.77901845937365,446.9401304767965,535.0,438.0
1310,1000,969,High,236,210,344.85714285714283,116.4202442623031,112.01665433253663,577.697631381749,714.0,579.0
1311,1000,970,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1311,1000,970,Medium,475,470,261.8595744680851,92.54027800435573,76.77901845937365,446.9401304767965,535.0,439.0
1311,1000,970,High,236,211,345.8483412322275,117.03176505953274,111.784811113162,579.911871351293,714.0,580.0
1312,1000,970,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1312,1000,970,Medium,475,470,261.8595744680851,92.54027800435573,76.77901845937365,446.9401304767965,535.0,440.0
1312,1000,970,High,236,211,345.8483412322275,117.03176505953274,111.784811113162,579.911871351293,714.0,581.0
1313,1000,970,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1313,1000,970,Medium,475,470,261.8595744680851,92.54027800435573,76.77901845937365,446.9401304767965,535.0,441.0
1313,1000,970,High,236,211,345.8483412322275,117.03176505953274,111.784811113162,579.911871351293,714.0,582.0
1314,1000,970,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1314,1000,970,Medium,475,470,261.8595744680851,92.54027800435573,76.77901845937365,446.9401304767965,535.0,442.0
1314,1000,970,High,236,211,345.8483412322275,117.03176505953274,111.784811113162,579.911871351293,714.0,583.0
1315,1000,970,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1315,1000,970,Medium,475,470,261.8595744680851,92.54027800435573,76.77901845937365,446.9401304767965,535.0,443.0
1315,1000,970,High,236,211,345.8483412322275,117.03176505953274,111.784811113162,579.911871351293,714.0,584.0
1316,1000,970,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1316,1000,970,Medium,475,470,261.8595744680851,92.54027800435573,76.77901845937365,446.9401304767965,535.0,444.0
1316,1000,970,High,236,211,345.8483412322275,117.03176505953274,111.784811113162,579.911871351293,714.0,585.0
1317,1000,970,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1317,1000,970,Medium,475,470,261.8595744680851,92.54027800435573,76.77901845937365,446.9401304767965,535.0,445.0
1317,1000,970,High,236,211,345.8483412322275,117.03176505953274,111.784811113162,579.911871351293,714.0,586.0
1318,1000,970,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1318,1000,970,Medium,475,470,261.8595744680851,92.54027800435573,76.77901845937365,446.9401304767965,535.0,446.0
1318,1000,970,High,236,211,345.8483412322275,117.03176505953274,111.784811113162,579.911871351293,714.0,587.0
1319,1000,970,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1319,1000,970,Medium,475,470,261.8595744680851,92.54027800435573,76.77901845937365,446.9401304767965,535.0,447.0
1319,1000,970,High,236,211,345.8483412322275,117.03176505953274,111.784811113162,579.911871351293,714.0,588.0
1320,1000,971,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1320,1000,971,Medium,475,470,261.8595744680851,92.54027800435573,76.77901845937365,446.9401304767965,535.0,448.0
1320,1000,971,High,236,212,346.3443396226415,116.97725025325654,112.3898391161284,580.2988401291545,714.0,589.0
1321,1000,971,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1321,1000,971,Medium,475,470,261.8595744680851,92.54027800435573,76.77901845937365,446.9401304767965,535.0,449.0
1321,1000,971,High,236,212,346.3443396226415,116.97725025325654,112.3898391161284,580.2988401291545,714.0,590.0
1322,1000,971,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1322,1000,971,Medium,475,470,261.8595744680851,92.54027800435573,76.77901845937365,446.9401304767965,535.0,450.0
1322,1000,971,High,236,212,346.3443396226415,116.97725025325654,112.3898391161284,580.2988401291545,714.0,591.0
1323,1000,971,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1323,1000,971,Medium,475,470,261.8595744680851,92.54027800435573,76.77901845937365,446.9401304767965,535.0,451.0
1323,1000,971,High,236,212,346.3443396226415,116.97725025325654,112.3898391161284,580.2988401291545,714.0,592.0
1324,1000,972,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1324,1000,972,Medium,475,471,262.07430997876855,92.5591748518584,76.95596027505175,447.1926596824853,535.0,452.0
1324,1000,972,High,236,212,346.3443396226415,116.97725025325654,112.3898391161284,580.2988401291545,714.0,593.0
1325,1000,972,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1325,1000,972,Medium,475,471,262.07430997876855,92.5591748518584,76.95596027505175,447.1926596824853,535.0,453.0
1325,1000,972,High,236,212,346.3443396226415,116.97725025325654,112.3898391161284,580.2988401291545,714.0,594.0
1326,1000,972,Low,289,289,180.74048442906573,43.36751601830391,94.00545239245791,267.47551646567354,344.0,
1326,1000,972,Medium,475,471,262.07430997876855,92.5591748518584,76.95596027505175,447.1926596824853,535.0,454.0
