simulation_day,patients_treated,total_pfs_available,biomarker_group,group_pfs_count,mean_pfs,pfs_sd,lower_boundary,upper_boundary
1484,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1485,1000,998,High,242.0,357.8223140495868,116.89835566896755,124.02560271165169,591.6190253875219
1485,1000,998,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1485,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1486,1000,998,High,242.0,357.8223140495868,116.89835566896755,124.02560271165169,591.6190253875219
1486,1000,998,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1486,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1487,1000,998,High,242.0,357.8223140495868,116.89835566896755,124.02560271165169,591.6190253875219
1487,1000,998,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1487,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1488,1000,998,High,242.0,357.8223140495868,116.89835566896755,124.02560271165169,591.6190253875219
1488,1000,998,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1488,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1489,1000,998,High,242.0,357.8223140495868,116.89835566896755,124.02560271165169,591.6190253875219
1489,1000,998,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1489,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1490,1000,998,High,242.0,357.8223140495868,116.89835566896755,124.02560271165169,591.6190253875219
1490,1000,998,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1490,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1491,1000,998,High,242.0,357.8223140495868,116.89835566896755,124.02560271165169,591.6190253875219
1491,1000,998,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1491,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1492,1000,998,High,242.0,357.8223140495868,116.89835566896755,124.02560271165169,591.6190253875219
1492,1000,998,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1492,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1493,1000,998,High,242.0,357.8223140495868,116.89835566896755,124.02560271165169,591.6190253875219
1493,1000,998,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1493,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1494,1000,998,High,242.0,357.8223140495868,116.89835566896755,124.02560271165169,591.6190253875219
1494,1000,998,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1494,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1495,1000,998,High,242.0,357.8223140495868,116.89835566896755,124.02560271165169,591.6190253875219
1495,1000,998,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1495,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1496,1000,998,High,242.0,357.8223140495868,116.89835566896755,124.02560271165169,591.6190253875219
1496,1000,998,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1496,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1497,1000,998,High,242.0,357.8223140495868,116.89835566896755,124.02560271165169,591.6190253875219
1497,1000,998,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1497,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1498,1000,998,High,242.0,357.8223140495868,116.89835566896755,124.02560271165169,591.6190253875219
1498,1000,998,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1498,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1499,1000,998,High,242.0,357.8223140495868,116.89835566896755,124.02560271165169,591.6190253875219
1499,1000,998,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1499,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1500,1000,998,High,242.0,357.8223140495868,116.89835566896755,124.02560271165169,591.6190253875219
1500,1000,998,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1500,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1501,1000,998,High,242.0,357.8223140495868,116.89835566896755,124.02560271165169,591.6190253875219
1501,1000,998,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1501,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1502,1000,998,High,242.0,357.8223140495868,116.89835566896755,124.02560271165169,591.6190253875219
1502,1000,998,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1502,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1503,1000,998,High,242.0,357.8223140495868,116.89835566896755,124.02560271165169,591.6190253875219
1503,1000,998,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1503,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1504,1000,998,High,242.0,357.8223140495868,116.89835566896755,124.02560271165169,591.6190253875219
1504,1000,998,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1504,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1505,1000,998,High,242.0,357.8223140495868,116.89835566896755,124.02560271165169,591.6190253875219
1505,1000,998,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1505,1000,998,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1506,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1506,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1506,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1507,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1507,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1507,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1508,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1508,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1508,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1509,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1509,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1509,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1510,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1510,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1510,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1511,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1511,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1511,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1512,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1512,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1512,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1513,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1513,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1513,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1514,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1514,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1514,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1515,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1515,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1515,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1516,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1516,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1516,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1517,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1517,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1517,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1518,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1518,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1518,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1519,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1519,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1519,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1520,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1520,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1520,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1521,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1521,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1521,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1522,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1522,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1522,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1523,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1523,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1523,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1524,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1524,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1524,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1525,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1525,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1525,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1526,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1526,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1526,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1527,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1527,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1527,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1528,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1528,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1528,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1529,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1529,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1529,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1530,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1530,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1530,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1531,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1531,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1531,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1532,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1532,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1532,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1533,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1533,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1533,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1534,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1534,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1534,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1535,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1535,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1535,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1536,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1536,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1536,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1537,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1537,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1537,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1538,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1538,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
1538,1000,999,Medium,512.0,272.76953125,91.57304148591665,89.6234482781667,455.91561422183327
1539,1000,999,High,243.0,358.7654320987654,117.5793319252589,123.60676824824762,593.9240959492832
1539,1000,999,Low,244.0,181.99180327868854,47.20605316239662,87.5796969538953,276.4039096034818
